,Target,Weight,Count,User Weight,User Score,Score Diff,Score Diff z-score
420,Darker than Black: Ryuusei no Gemini,0.113970145475659,4,0.49273685092860087,8.0,-0.43100000000000094,-0.6385078678874733
421,Darling in the FranXX,0.7969554750988462,12,2.779044365371503,8.083333333333334,0.08233333333333448,-0.20030269313181298
422,Darwin's Game,1.4487870116710067,8,4.297936603562473,7.5,-0.03350000000000097,-0.2991834062666144
423,Date A Live,0.05804952493067957,4,0.13484985090378232,7.5,-0.2560000000000002,-0.48911974012986176
424,Days (TV),0.31371210679489975,4,1.1209653687088343,8.25,0.0039999999999995595,-0.2671716646042687
425,Dazzling White Town,0.17073170731707318,1,0.853658536585366,10.0,1.7189999999999994,1.1968319874203173
426,De:vadasy,0.04083546018021771,2,0.10828688994218447,8.5,0.6840000000000002,0.31330791753959103
427,Deadman Wonderland,2.3929473073465357,23,6.494848743406623,7.565217391304348,-0.36708695652173695,-0.5839487255759953
428,Dear Boys,0.37073170731707317,2,1.2536585365853659,8.5,0.698999999999999,0.3261126142045281
429,Death Billiards,0.004229607250755287,1,0.008459214501510574,7.0,-1.6310000000000002,-1.6628836010825185
430,Death March kara Hajimaru Isekai Kyousoukyoku,0.5658083203758741,5,0.3417841429323299,7.2,-0.39500000000000046,-0.6077765958916215
431,Death Note,5.944712475707568,31,16.898853773076596,8.0,-0.14519354838709653,-0.39453020670177047
432,Death Parade,1.433702800201771,17,4.583867941416217,8.529411764705882,0.2166470588235292,-0.0856462589424994
433,Deca-Dence,0.5856882323470004,5,1.8210636802288285,8.4,0.5290000000000008,0.18099271866856484
434,Deltora Quest,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
435,Demi-chan wa Kataritai,0.1911336635754981,5,0.7512887558336949,9.2,1.2109999999999976,0.7631795937010798
436,Dennou Boukenki Webdiver,0.0353161489314827,2,0.06276712932363955,6.5,-0.766,-0.9244794267377562
437,Dennou Coil,1.411758604999122,7,3.8322271208561784,8.714285714285714,0.5004285714285714,0.15660282025915834
438,Denpa Kyoushi (TV),0.013861386138613862,1,0.027722772277227723,7.0,-1.1709999999999994,-1.2702062366910836
439,Denpa Onna to Seishun Otoko,0.8180386663821321,8,3.864444430018873,9.375,1.2502499999999994,0.7966852166410026
440,Denpa-teki na Kanojo,0.14011733377181396,6,0.484562000078165,8.5,0.31900000000000084,0.0017269653594318736
441,Densetsu Kyojin Ideon,0.033907636248415716,2,0.15495484790874525,9.0,0.6539999999999999,0.2876985242097147
442,Densetsu Kyojin Ideon: Hatsudou-hen,0.5148960862461252,2,2.5744804312306258,10.0,1.5790000000000006,1.0773214852142297
443,Densetsu Kyojin Ideon: Sesshoku-hen,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
444,Densetsu no Yuusha no Densetsu,0.2760976286101475,10,0.7274651903631923,7.9,-0.2950000000000017,-0.522411951458702
445,Detective Conan,0.4286186564629748,5,1.7061325485703411,8.6,0.2969999999999988,-0.017053256415812353
446,Detective Conan Movie 06: The Phantom of Baker Street,0.1329099495196222,2,0.5387070509688976,8.0,0.6539999999999999,0.2876985242097147
447,Detonator Orgun,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
448,Detroit Metal City,0.06461274156881494,3,0.2742832200391967,9.333333333333334,1.0423333333333353,0.6191978934242244
449,Devil May Cry,0.16107503449149502,9,0.39217139277836593,7.444444444444445,-0.9110000000000014,-1.048258161165492
450,Devil Survivor 2 The Animation,0.27659037652073765,7,0.7766257150165884,7.571428571428571,-0.06671428571428706,-0.327536663167549
451,Devilman Lady,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
452,Devilman: Crybaby,2.3485951040212907,23,7.865059633909502,8.26086956521739,-0.10099999999999909,-0.3568045412588341
453,Devilman: Tanjou-hen,0.04173198798078549,3,0.10047491156302907,7.666666666666667,-0.560999999999999,-0.7494819056502683
454,Devilman: Yochou Sirene-hen,0.03322652018005645,2,0.0664530403601129,7.0,-1.091000000000001,-1.2019145211447486
455,Devils Line,2.290661478599222,2,-1.7186770428015565,5.5,-1.6360000000000001,-1.6671518333041644
456,Di Gi Charat,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
457,Diamond no Ace,4.1960862043007925,9,9.96371784684816,7.555555555555555,-0.4498888888888892,-0.6546323007248022
458,Diamond no Ace: Act II,0.017241379310344827,1,0.05172413793103448,8.0,-0.5009999999999994,-0.6982631189905163
459,Diamond no Ace: Second Season,2.276013309134906,4,7.920145190562613,8.5,-0.006000000000000227,-0.2757081290475606
460,Digimon Adventure,0.4617263054856155,6,2.1300030972794888,8.666666666666666,1.242333333333332,0.7899271822900624
461,Digimon Adventure 02: Diablomon no Gyakushuu,0.06481481481481481,1,0.25925925925925924,9.0,0.9190000000000005,0.5139148319569544
462,Digimon Adventure Movie,0.43582375478927193,2,1.9846743295019154,9.5,2.2889999999999997,1.6834104606879643
463,Digimon Adventure tri. 6: Bokura no Mirai,0.08433734939759037,1,0.42168674698795183,10.0,1.4789999999999992,0.991956840781308
464,Digimon Adventure: Bokura no War Game!,1.4259259259259258,1,5.703703703703703,9.0,0.9190000000000005,0.5139148319569544
465,Digimon Frontier,0.05490196078431371,1,0.10980392156862742,7.0,-0.30100000000000016,-0.5275338301246759
466,Digimon Savers,0.24137931034482754,1,1.2068965517241377,10.0,3.659,2.852906089418975
467,Digimon Tamers,0.2361950488106766,6,0.9972621100394469,8.666666666666666,0.5806666666666658,0.22509778495890564
468,Dimension W,0.022670981457917697,2,0.08978588372056492,9.0,0.058999999999999275,-0.2202211101661627
469,Dirty Pair,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
470,Divine Gate,0.053403140160859876,3,0.17560643439503298,8.333333333333334,0.062333333333334906,-0.21737562201839672
471,Doamaiger D,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
472,Dog Days,0.04479594300893504,2,0.004226032359333491,4.5,-3.4859999999999998,-3.246397755313193
473,Dogs: Bullets & Carnage,0.05883988290896008,2,0.10165333856645244,7.0,-0.681,-0.8519194789697737
474,Dokidoki! Precure,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
475,Domestic na Kanojo,0.2777200996677741,3,0.7323504983388704,9.0,1.0156666666666654,0.5964339882421094
476,Donten ni Warau,0.30255928976160595,5,1.1138070812824106,8.6,0.30299999999999905,-0.011931377749836932
477,Dorei-ku The Animation,0.16603529918209214,2,0.48424451140766256,7.5,-0.266,-0.4976562045731536
478,Dorohedoro,0.292590514193531,7,0.9461208818432042,8.142857142857142,0.004714285714284117,-0.26656191714403454
479,Dororo,1.3870621524289675,11,5.502915989344671,8.909090909090908,0.31354545454545146,-0.002929287973276227
480,Dororo to Hyakkimaru,0.05,1,0.15000000000000002,8.0,-0.2010000000000005,-0.4421691856917558
481,Doubutsu no Mori,0.12962962962962962,1,0.6481481481481481,10.0,1.7089999999999996,1.1882955229770253
482,Doujin Work,0.0360295365812256,2,0.180147682906128,10.0,1.9139999999999997,1.3632930440645123
483,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",0.15937106918238994,2,0.5441509433962264,8.5,0.18900000000000006,-0.10924707240336541
484,Dr. Stone,0.7618934379857074,13,2.7390393545986425,8.615384615384615,0.2505384615384614,-0.05671498352156838
485,Dragon Age: Blood Mage no Seisen,0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
486,Dragon Ball,0.8260873681194938,9,2.9176205493217826,7.888888888888889,-0.32766666666666744,-0.5502977353067886
487,Dragon Ball GT,0.017857142857142853,1,0.035714285714285705,7.0,-0.641,-0.8177736211966055
488,Dragon Ball Kai,0.06769322129690927,4,0.11213360146514394,6.75,-1.2285000000000004,-1.3192909072400136
489,Dragon Ball Kai (2014),0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
490,Dragon Ball Super,1.1584123602209642,7,2.3494316204924814,7.428571428571429,-0.7567142857142848,-0.9165527097546984
491,Dragon Ball Super Movie: Broly,1.0,1,4.0,9.0,0.9390000000000001,0.5309877608435382
492,Dragon Ball Z,0.4750562023920207,8,1.1246631786532515,7.5,-0.5747499999999999,-0.7612195442597955
493,Dragon Crisis!,0.028544165757906213,2,0.07846237731733915,8.0,0.07899999999999974,-0.2031481812795782
494,Dragon Drive,0.24924447888415338,2,1.2147617202634635,8.0,1.2140000000000004,0.7657405330340697
495,Dragon Quest: Dai no Daibouken (2020),0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
496,Dragon Quest: Dai no Daibouken (TV),0.017857142857142853,1,0.035714285714285705,7.0,-0.641,-0.8177736211966055
497,Dragon Quest: Your Story,0.007865168539325843,1,0.007865168539325843,6.0,-1.2309999999999999,-1.3214250233508362
498,Dragon Quest: Yuusha Abel Densetsu,0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
499,"Dragon, Ie wo Kau.",0.12727272727272726,1,0.509090909090909,9.0,1.4689999999999985,0.9834203763380153
500,Dream Hunter Rem,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
501,Drifters,0.4383494194498979,4,1.052824965025922,7.75,-0.5159999999999982,-0.7110678156554533
502,Drifters: Special Edition,0.022727272727272728,1,0.06818181818181818,8.0,-0.5009999999999994,-0.6982631189905163
503,Druaga no Tou: The Aegis of Uruk,0.46076923968877914,3,0.11917997240291742,7.0,-0.3743333333333325,-0.5901345693754835
504,Dual! Parallel Lun-Lun Monogatari,0.026615969581749048,1,0.13307984790874525,10.0,1.6790000000000003,1.1626861296471498
505,Duan Nao,0.10084635550554195,3,0.2983094592658705,7.666666666666667,-0.14433333333333387,-0.3937958871797675
506,Duel Masters,0.20289855072463764,1,1.0144927536231882,10.0,2.5389999999999997,1.8968220717702655
507,Dumbbell Nan Kilo Moteru?,0.03977272727272727,1,0.07954545454545454,7.0,-1.2509999999999994,-1.33849795223742
508,Dungeon Meshi,0.03977272727272727,1,0.07954545454545454,7.0,-1.2509999999999994,-1.33849795223742
509,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,3.0952278375048587,16,9.908691890727622,7.8125,-0.08162500000000072,-0.3402651413999571
510,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,0.04062641949279648,3,0.12601924939363554,7.666666666666667,-0.14433333333333298,-0.39379588717976677
511,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,0.6882154882154883,2,2.7010101010101013,8.5,0.6440000000000001,0.27916205976642283
512,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,0.875,1,2.625,8.0,0.399,0.07001868090576756
513,Durarara!!,1.9503787232077179,16,4.5829683890739075,7.9375,-0.1666249999999998,-0.41282508916793875
514,Dwaeji-ui Wang,0.05109489051094891,1,0.05109489051094891,6.0,-1.471,-1.5263001699898455
515,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,0.023333333333333327,1,0.11666666666666664,10.0,2.2489999999999997,1.649264602914796
516,Edens Zero,0.06387348930501462,3,0.21222458938221592,9.0,0.3656666666666677,0.04156379942812826
517,Eien no Filena,0.028925619834710745,1,0.05785123966942149,7.0,-1.3309999999999995,-1.4067896677837564
518,"Eikoku Ikka, Nihon wo Taberu",0.03977272727272727,1,0.07954545454545454,7.0,-1.2509999999999994,-1.33849795223742
519,Eikoku Koi Monogatari Emma,0.035714285714285705,1,0.17857142857142852,10.0,1.359,0.889519267461804
520,Eizouken ni wa Te wo Dasu na!,0.20646380171812576,5,0.8748232838096444,8.8,0.5510000000000019,0.1997729404438083
521,El Cazador de la Bruja,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
522,Element Hunters,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
523,Elf wo Karu Mono-tachi,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
524,Elfen Lied,1.5695594504349144,21,4.306721159498388,8.095238095238095,-0.01957142857142813,-0.2872933307920278
525,Emiya-san Chi no Kyou no Gohan,0.32167065390749594,2,0.6433413078149919,7.0,-1.2309999999999999,-1.3214250233508362
526,Endro~!,0.15531758227686004,3,0.5265879113843002,9.333333333333334,1.4823333333333322,0.9948023289290716
527,Enen no Shouboutai,1.4685228474782064,16,4.264534661074069,7.625,-0.5841249999999985,-0.7692224796753806
528,Enen no Shouboutai: Ni no Shou,0.056806754330323526,3,0.2438540957060922,9.333333333333334,0.5723333333333329,0.217984064589496
529,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,0.023728813559322035,1,0.11864406779661017,10.0,1.0689999999999973,0.6419617986063324
530,Erementar Gerad,0.22997817276242177,4,0.8507914827959153,7.75,0.14899999999999913,-0.1433929301765344
531,Ergo Proxy,0.4155433856681735,9,1.7492373869573175,8.777777777777779,0.30122222222222206,-0.013448971428643734
532,Eromanga-sensei,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
533,Etotama,0.026210585585585595,2,0.0786317567567568,8.0,-0.18100000000000094,-0.42509625680517205
534,Eureka Seven AO,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
535,Evangelion: 1.0 You Are (Not) Alone,0.08529737617383265,4,0.23123259313233047,8.25,0.3915000000000006,0.06361633257329904
536,Evangelion: 2.0 You Can (Not) Advance,0.03498962516888811,3,0.13266683400888576,8.666666666666666,0.3089999999999993,-0.006809499083861509
537,Eve no Jikan,0.5159334918576163,3,1.5989966133448623,8.0,0.06566666666666787,-0.21453013387063302
538,Eve no Jikan (Movie),0.10146402947450067,2,0.4425053325576886,9.5,0.9640000000000004,0.5523289219517686
539,Evil or Live,0.10222627197951041,2,0.2930601388957297,7.5,-0.04100000000000037,-0.3055857545990829
540,Exper Zenon,0.027450980392156855,1,0.05490196078431371,7.0,-0.30100000000000016,-0.5275338301246759
541,Eyeshield 21,0.39649834525461725,3,1.5687520017081242,8.666666666666666,0.3589999999999982,0.03587282313259782
542,FLCL,0.7144434449318624,11,2.409581650801184,8.727272727272727,0.7208181818181814,0.3447376275353476
543,FLCL Alternative,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
544,Fairy Gone,0.05109489051094891,1,0.05109489051094891,6.0,-1.471,-1.5263001699898455
545,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
546,Fairy Tail,2.84015312591954,17,8.795258776600075,7.764705882352941,-0.34570588235294064,-0.5656968476358634
547,Fairy Tail (2014),0.02961998050308843,2,0.1119241919211269,9.0,0.49900000000000055,0.15538332533868848
548,Fairy Tail Movie 2: Dragon Cry,1.0,1,2.0,7.0,-0.6110000000000015,-0.7921642278667306
549,Fairy Tail: Final Series,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
550,Fantasista Doll,0.03693477315278855,2,0.0818786996236549,7.5,-0.42600000000000016,-0.6342396356658265
551,Fantastic Children,0.10451388888888888,2,0.507986111111111,9.0,0.984,0.5694018508383524
552,Fate/Apocrypha,0.38190809543688387,3,0.8107960566455799,7.333333333333333,-0.6843333333333357,-0.8547649671175397
553,Fate/Extra: Last Encore,0.014583333333333334,1,0.04375,8.0,-0.37100000000000044,-0.5872890812277205
554,Fate/Grand Order: Zettai Majuu Sensen Babylonia,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
555,Fate/Zero,2.0573648045828086,20,7.434552435679572,7.9,-0.22699999999999854,-0.4643639932443134
556,Fate/Zero 2nd Season,0.2754796481242646,8,0.9148455476133666,8.5,0.05900000000000105,-0.2202211101661612
557,Fate/kaleid liner Prisma☆Illya,1.7841423460946797,4,0.1308580409059685,8.0,0.2889999999999997,-0.02388242797044524
558,Fate/kaleid liner Prisma☆Illya 2wei!,0.4375,1,0.0,5.0,-0.9510000000000005,-1.0824040189386595
559,Fate/kaleid liner Prisma☆Illya 3rei!!,0.045454545454545456,1,0.2272727272727273,10.0,2.3789999999999996,1.7602386406775925
560,Fate/stay night,0.9144933155141672,12,2.4888162029763463,7.583333333333333,-0.16100000000000048,-0.40802332791858753
561,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,1.4912280701754386,3,5.3508771929824555,8.0,-0.20099999999999874,-0.44216918569175423
562,Fate/stay night Movie: Heaven's Feel - III. Spring Song,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
563,Fate/stay night Movie: Unlimited Blade Works,0.1300986842105263,2,0.26748903508771926,7.5,-0.7910000000000004,-0.9458205878459865
564,Fate/stay night: Unlimited Blade Works,0.6696843996592592,13,1.3057337169694139,7.384615384615385,-0.7571538461538445,-0.9169279389609963
565,Fate/stay night: Unlimited Blade Works 2nd Season,0.16945947242803386,6,0.7730143749729663,8.833333333333334,0.7573333333333352,0.37590865679040086
566,Figure 17: Tsubasa & Hikaru,0.11398983497842813,3,0.3597134846564505,8.666666666666666,0.2356666666666669,-0.06941023833466903
567,Final Fantasy VII: Advent Children Complete,0.04599879056641806,2,0.006631727474299534,4.5,-3.565999999999999,-3.3146894708595287
568,Final Fantasy VII: Last Order,0.01707317073170732,1,-0.051219512195121955,2.0,-5.801,-5.222589273935302
569,Final Fantasy: The Spirits Within,0.06422018348623854,1,0.3211009174311927,10.0,1.2889999999999997,0.8297640163587595
570,Flanders no Inu (Movie),0.13333333333333336,1,0.4000000000000001,8.0,-0.511000000000001,-0.7067995834338097
571,Flip Flappers,0.24746628666942702,5,0.9359075844945881,8.2,0.01899999999999835,-0.25436696793933167
572,Flying Witch,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
573,Fortune Arterial: Akai Yakusoku,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
574,Fortune Quest L,0.05185185185185186,1,0.15555555555555556,8.0,0.31899999999999995,0.0017269653594311153
575,Fractale,0.1325383711537049,3,0.5488782404347506,7.666666666666667,0.269000000000001,-0.04095535685702821
576,Free!,2.16018022233345,10,6.919865184384825,8.7,0.6029999999999998,0.2441625555489251
577,Free!: Eternal Summer,0.03222829449371004,2,0.1342183955454733,9.0,0.5739999999999998,0.21940680866337825
578,Freedom,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
579,Freezing,0.10864826993135981,5,0.3864806838880448,8.4,0.32699999999999996,0.00855613691406476
580,Fresh Precure!,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
581,Fruits Basket,0.6184367120843522,4,2.976233379626261,9.25,0.8490000000000002,0.45415958085390984
582,Fruits Basket 1st Season,0.31397813317444145,9,1.4271281712733306,9.777777777777779,1.439,0.9578109830081405
583,Fruits Basket 2nd Season,0.18046746535118627,2,0.7395466290815127,9.5,1.4689999999999994,0.983420376338016
584,Fudanshi Koukou Seikatsu,0.07777777777777779,1,0.31111111111111117,9.0,1.0490000000000004,0.624888869719751
585,Fugou Keiji: Balance:Unlimited,0.029166666666666678,1,0.11666666666666671,9.0,0.3689999999999998,0.0444092875758912
586,Fukigen na Mononokean,0.1779095419611805,4,0.5092325768591905,8.25,0.08150000000000013,-0.20101406516875486
587,Fukumenkei Noise,0.05315833801235262,2,0.1850224592925323,9.0,0.7189999999999994,0.3431855430911126
588,Full Metal Panic!,0.07190037686043017,4,0.3488148614013875,9.75,1.1639999999999997,0.7230582108176089
589,Full Metal Panic? Fumoffu,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
590,Full Moon wo Sagashite,0.03902557780510537,3,0.14463578853342635,8.666666666666666,0.1523333333333312,-0.14054744202877145
591,Fullmetal Alchemist,0.9678235331412487,18,3.1360975179888597,8.5,0.12011111111110928,-0.1680538274571567
592,Fullmetal Alchemist: Brotherhood,3.6275960529472764,26,13.279073859993659,8.076923076923077,-0.1763846153846167,-0.42115635013903757
593,Fumetsu no Anata e,0.4365836838602102,4,1.5829184193010506,9.5,0.8640000000000008,0.4669642775188484
594,Fune wo Amu,0.3580753386814867,5,1.6213977810877886,9.6,1.2209999999999983,0.7717160581443724
595,Furiko,0.052631578947368425,1,0.15789473684210528,8.0,-0.36100000000000065,-0.5787526167844287
596,Fuse: Teppou Musume no Torimonochou,0.1395790351608797,3,0.5471774724551162,8.666666666666666,0.1423333333333332,-0.1490839064720618
597,Fusha no Sha,0.013461538461538464,1,0.040384615384615394,8.0,-0.7210000000000001,-0.886065336742942
598,Fushigi Yuugi,0.017857142857142853,1,0.035714285714285705,7.0,-0.641,-0.8177736211966055
599,Fushigi no Umi no Nadia,0.1582092499099354,3,0.791046249549677,10.0,1.6123333333333338,1.1057763666918696
600,Futakoi,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
601,Futatsu no Kurumi,0.06666666666666667,1,0.2,8.0,-0.511000000000001,-0.7067995834338097
602,Futatsu no Spica,0.052631578947368425,1,0.15789473684210528,8.0,-0.36100000000000065,-0.5787526167844287
603,Futsuu no Joshikousei ga [Locodol] Yattemita.,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
604,Future Card Buddyfight,0.24137931034482754,1,1.2068965517241377,10.0,3.659,2.852906089418975
605,Future GPX Cyber Formula,0.17073170731707318,1,0.853658536585366,10.0,1.7189999999999994,1.1968319874203173
606,Fuujin Monogatari,0.08045977011494253,1,0.40229885057471265,10.0,1.3689999999999998,0.8980557319050959
607,Fuuka,0.22207037015633924,5,0.7949702434367912,8.6,0.4649999999999981,0.12635934623149342
608,Fuyu no Sonata,0.030303030303030304,1,0.09090909090909091,8.0,0.2990000000000004,-0.015345963527152616
609,GA: Geijutsuka Art Design Class,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
610,GJ-bu,0.03623446815623782,2,0.1704853178804257,9.5,1.4789999999999992,0.991956840781308
611,Ga-Rei: Zero,0.3694902726751095,9,0.7600200093603395,7.444444444444445,-0.7798888888888875,-0.9363356273534383
612,Gabriel DropOut,0.12137206417500175,5,0.5832912973059852,9.6,1.4770000000000003,0.9902495478926505
613,Gad Guard,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
614,Gake no Ue no Ponyo,0.5185185185185185,1,2.5925925925925926,10.0,1.7089999999999996,1.1882955229770253
615,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,0.024390243902439025,1,0.07317073170731708,8.0,-0.48099999999999987,-0.6811901901039326
616,Gakkougurashi!,0.6974445991403635,7,2.5182632641581923,9.285714285714286,0.9675714285714285,0.5553776592529439
617,Gakuen Alice,0.022509057971014497,2,0.05230978260869566,7.5,-0.7160000000000011,-0.8817971045212968
618,Gakuen Babysitters,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
619,Gakuen Senki Muryou,0.06481481481481481,1,0.25925925925925924,9.0,0.9190000000000005,0.5139148319569544
620,Gakuen Utopia Manabi Straight!,0.22083384881850798,2,0.9855251762959296,9.5,1.5039999999999996,1.0132980018895383
621,Gakumon!: Ookami Shoujo wa Kujikenai,0.021406727828746176,1,0.06422018348623854,8.0,0.12899999999999956,-0.16046585906311814
622,Gakusen Toshi Asterisk,0.06291119870263422,3,0.11009206032661674,6.666666666666667,-0.8676666666666666,-1.0112668152445585
623,Galo Sengen,0.5,1,2.5,10.0,2.2889999999999997,1.6834104606879643
624,Gamba no Bouken,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
625,Gamers!,0.39053333214373054,6,1.5892843682909366,9.166666666666666,1.158999999999999,0.7187899785959623
626,Ganbare! Kickers,0.017241379310344827,1,0.05172413793103448,8.0,-0.5009999999999994,-0.6982631189905163
627,Gang-aji Ttong,0.039175020163613315,2,0.13526904021200598,9.0,0.9890000000000008,0.573670083059999
628,Gangsta.,0.7385673473039718,5,2.714963432436681,7.8,-0.15500000000000025,-0.4029014492526121
629,Gankutsuou,0.1721454652119831,8,0.6207128284269506,8.625,0.2727499999999985,-0.03775418269079585
630,Gantz,0.7409638564148436,11,2.23836186225284,8.0,-0.0010000000000012221,-0.2714398968259154
631,Garo: Honoo no Kokuin,0.05826753124268305,3,0.2149822696735746,8.666666666666666,0.325666666666665,0.0074179416549577624
632,Garo: Vanishing Line,0.18918918918918923,1,0.7567567567567569,9.0,1.7889999999999997,1.2565872385233618
633,Gasaraki,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
634,Gatchaman Crowds,0.3719183182442358,5,1.4258924208850354,8.2,0.0589999999999975,-0.22022111016616422
635,Gatchaman Crowds Insight,0.21212121212121215,1,0.4242424242424243,7.0,-1.591000000000001,-1.628737743309351
636,Gate Keepers 21,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",0.6438241534562034,7,2.059151519034038,8.142857142857142,0.2290000000000001,-0.0751012146301972
638,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",0.875,1,2.625,8.0,0.399,0.07001868090576756
639,Ged Senki,0.06422018348623854,1,0.3211009174311927,10.0,1.2889999999999997,0.8297640163587595
640,Gegege no Kitarou (2018),0.021406727828746176,1,0.06422018348623854,8.0,0.12899999999999956,-0.16046585906311814
641,Gekkan Shoujo Nozaki-kun,1.278280626158051,11,5.201927652851033,9.454545454545455,1.3480909090909101,0.8802067607963954
642,Genei wo Kakeru Taiyou,0.24728260869565216,2,0.9447463768115942,9.0,1.0839999999999996,0.6547664952712725
643,Genius Party,0.030303030303030304,1,0.09090909090909091,8.0,0.2990000000000004,-0.015345963527152616
644,Genshiken,0.5838266384778014,3,2.841355414611229,9.666666666666666,1.5556666666666672,1.0574030681798814
645,Genshiken 2,0.023255813953488375,1,0.11627906976744187,10.0,1.6690000000000005,1.1541496652038579
646,Genshiken Nidaime,0.023255813953488375,1,0.11627906976744187,10.0,1.6690000000000005,1.1541496652038579
647,Gensoumaden Saiyuuki,0.052290961961006126,4,0.20171007564169183,9.0,0.2789999999999999,-0.032418892413737105
648,GetBackers,0.0895362621963734,3,0.26004978741284346,8.333333333333334,-0.11433333333333273,-0.3681864938498904
649,Ghost Hunt,0.1996014824592962,6,0.8683847075086372,8.5,0.25899999999999856,-0.049491821300322356
650,Gi(a)rlish Number,0.017676767676767676,1,0.08838383838383838,10.0,1.9489999999999998,1.3931706696160346
651,Giant Killing,0.2007784042468428,4,0.8924453769628966,9.5,1.0265000000000004,0.6056818247223439
652,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,0.21734839277991813,3,0.8975527747104014,9.666666666666666,1.1756666666666664,0.733017419334783
653,Gibiate,0.0697071384990848,2,0.20912141549725444,8.0,0.12400000000000055,-0.1647340912847633
654,Gift: Eternal Rainbow,0.008009153318077805,1,0.024027459954233416,8.0,0.4790000000000001,0.138310396452104
655,Gilgamesh,0.04752631329121727,3,0.18219220199434835,8.333333333333334,0.16900000000000048,-0.12632000128994914
656,Gin no Guardian,0.007865168539325843,1,0.007865168539325843,6.0,-1.2309999999999999,-1.3214250233508362
657,Gin no Saji,0.4261483910574664,7,1.365748518750304,8.714285714285714,0.3304285714285715,0.011482924723193573
658,Ginban Kaleidoscope,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
659,Ginga Eiyuu Densetsu,1.2141408638526723,7,3.3857073663043096,8.142857142857142,-0.25671428571428656,-0.48972948759009743
